synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
AdditiveSynthesizer,6x6,ArchVizInterior,pose0,44,1,45.01364396666666,0.9022432666666668,39.132946000000004,693.365,1783.59,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose1,44,1,43.18153017777778,0.8469977999999999,42.185162999999996,693.365,2278.427,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose2,44,1,43.194507711111115,0.8286466333333332,46.22835246666667,693.365,1951.043,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose3,44,1,46.70373373333333,0.9253843777777779,42.819299255555556,693.365,1846.488,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose4,44,1,43.91433495555556,0.8797115999999999,41.595399433333334,693.365,1965.901,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose5,44,1,45.520462422222224,0.924061488888889,51.759745555555554,693.365,1861.611,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose6,44,1,45.73878911111112,0.9341662000000001,52.11152302222222,693.365,2461.674,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose7,44,1,43.30430371111112,0.8469996999999998,46.83021285555555,693.365,2128.328,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose8,44,1,45.03606572222222,0.8985283666666668,19.988897711111118,693.365,1434.071,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose9,44,1,45.696351522222216,0.915551188888889,44.844494677777774,693.365,2216.931,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose0,44,1,44.66348967777778,0.9081144555555554,33.775978611111114,693.365,2451.075,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose1,44,1,42.87383871111112,0.8255524000000001,34.43755094444444,693.365,2982.118,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose2,44,1,42.8895705,0.8091998555555556,39.90091391111111,693.365,2772.227,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose3,44,1,46.27021603333333,0.9333404111111111,35.63113148888889,693.365,2481.568,2.8775064945220947,2.020090341567993,1973816
