synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
AdditiveSynthesizer,6x6,RealisticRendering,pose0,20,1,45.22000512222222,0.9415362222222223,64.94081581111111,0,0,0,0,0
AdditiveSynthesizer,6x6,RealisticRendering,pose1,20,1,41.51984954444444,0.910038922222222,63.117023433333344,0,0,0,0,0
AdditiveSynthesizer,6x6,RealisticRendering,pose2,20,1,42.047673688888885,0.8878924777777778,66.08092006666666,0,0,0,0,0
AdditiveSynthesizer,6x6,RealisticRendering,pose3,20,1,45.43194093333333,0.9618135888888888,66.09566527777778,0,0,0,0,0
AdditiveSynthesizer,6x6,RealisticRendering,pose4,20,1,48.279062499999995,0.9544087333333331,67.88864945555557,0,0,0,0,0
AdditiveSynthesizer,6x6,RealisticRendering,pose5,20,1,47.92080672222222,0.966629811111111,79.38272462222223,0,0,0,0,0
AdditiveSynthesizer,6x6,RealisticRendering,pose6,20,1,49.24934317777778,0.9770635333333333,84.45902575555556,0,0,0,0,0
AdditiveSynthesizer,6x6,RealisticRendering,pose7,20,1,43.076259844444444,0.8988058555555556,71.88222251111111,0,0,0,0,0
AdditiveSynthesizer,6x6,RealisticRendering,pose8,20,1,39.76406777777778,0.8797474000000001,48.023189655555555,0,0,0,0,0
AdditiveSynthesizer,6x6,RealisticRendering,pose9,20,1,47.271654622222215,0.9712918,69.5913201,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose0,20,1,44.85220121111111,0.9412657111111111,64.11428545555555,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose1,20,1,41.05985936666666,0.9000523777777778,60.4857487,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose2,20,1,41.790137400000006,0.880496488888889,63.88719506666666,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose3,20,1,44.803361422222224,0.9620710444444445,65.58836266666665,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose4,20,1,47.478923488888896,0.9535163333333333,65.46285112222223,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose5,20,1,47.41631281111111,0.9635154111111113,78.83466264444445,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose6,20,1,48.41219996666666,0.9741329333333334,81.90839967777778,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose7,20,1,42.676902033333334,0.8952945555555554,70.75102858888889,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose8,20,1,39.49830832222222,0.8803519444444445,49.33867439999999,0,0,0,0,0
ViewWeightingSynthesizer,6x6,RealisticRendering,pose9,20,1,46.27088363333333,0.9712266222222223,69.02134124444443,0,0,0,0,0
AdditiveSynthesizer,9x4,RealisticRendering,pose0,20,1,45.01167882222222,0.9417324999999999,67.04954871111111,0,0,0,0,0
AdditiveSynthesizer,9x4,RealisticRendering,pose1,20,1,39.80725105555556,0.8698860555555553,59.67883998888889,0,0,0,0,0
AdditiveSynthesizer,9x4,RealisticRendering,pose2,20,1,37.94582805555555,0.8385960777777779,62.88751967777777,0,0,0,0,0
AdditiveSynthesizer,9x4,RealisticRendering,pose3,20,1,45.118320188888895,0.9611641888888889,67.51240067777778,0,0,0,0,0
