synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose0,20,1,34.8863579,0.8870908555555558,61.95996862222221,0,0,0,0,0
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose1,20,1,38.74809672222222,0.9478379555555556,61.47135968888889,0,0,0,0,0
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose2,20,1,41.68951212222222,0.9585604333333334,72.68753802222223,0,0,0,0,0
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose3,20,1,37.90800985555556,0.9082968222222221,65.37943967777778,0,0,0,0,0
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose4,20,1,35.56785892222222,0.899494911111111,55.22543227777777,0,0,0,0,0
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose5,20,1,39.58773687777778,0.9161302555555557,74.5244976222222,0,0,0,0,0
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose6,20,1,40.543833111111105,0.9381922555555555,76.11398650000001,0,0,0,0,0
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose7,20,1,37.14058657777778,0.9211620444444446,64.22687152222223,0,0,0,0,0
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose8,20,1,38.569604,0.8700605222222221,62.29233352222223,0,0,0,0,0
ViewWeightingSynthesizer,9x4,LightroomInteriorDayLight,pose9,20,1,42.21965104444445,0.9376164000000001,71.96723005555556,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose0,20,1,35.00339366666667,0.8826226333333334,52.520195755555555,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose1,20,1,35.881575000000005,0.9381645444444444,61.04665247777777,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose2,20,1,39.63127945555555,0.9588742555555555,73.20249116666668,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose3,20,1,37.392477244444436,0.9010586111111111,53.18478435555557,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose4,20,1,35.59145312222222,0.8919128111111111,44.80700436666667,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose5,20,1,39.614907555555554,0.9135811222222221,62.913450600000004,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose6,20,1,40.206374144444446,0.9308266444444445,64.23964085555555,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose7,20,1,37.11851984444445,0.9187170333333335,60.63845846666668,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose8,20,1,38.82978498888889,0.8655253333333333,48.90974184444444,0,0,0,0,0
AdditiveSynthesizer,12x3,LightroomInteriorDayLight,pose9,20,1,42.049532899999996,0.930820011111111,61.006288100000006,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose0,20,1,35.00786237777777,0.8824363000000001,54.29512398888889,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose1,20,1,35.913934177777776,0.9397326666666669,62.654078911111114,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose2,20,1,39.667591477777776,0.9601302666666668,75.15415564444444,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose3,20,1,37.410025966666666,0.9009004999999999,56.172127499999995,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose4,20,1,35.5919404,0.8921923666666667,46.62585077777778,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose5,20,1,39.55540654444445,0.9140620777777777,66.69694298888889,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose6,20,1,39.96340382222222,0.931053111111111,69.27057953333333,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose7,20,1,37.1759743,0.9202228666666665,63.994304211111114,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose8,20,1,38.79769833333334,0.8657629333333334,51.88989211111111,0,0,0,0,0
ViewWeightingSynthesizer,12x3,LightroomInteriorDayLight,pose9,20,1,41.893084200000004,0.9308870111111112,64.35496514444444,0,0,0,0,0
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose0,20,1,35.011310655555555,0.8827091000000002,52.89020982222222,0,0,0,0,0
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose1,20,1,35.84732335555555,0.9380331888888888,60.899675144444444,0,0,0,0,0
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose2,20,1,39.812399111111105,0.9591116777777777,73.10952614444444,0,0,0,0,0
