synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
ViewWeightingSynthesizer,9x4,XoioBerlinFlat,pose8,20,1,51.79890168888888,0.9696748666666668,70.82680633333332,0,0,0,0,0
ViewWeightingSynthesizer,9x4,XoioBerlinFlat,pose9,20,1,54.050476877777776,0.9732679888888888,68.35788860000001,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose0,20,1,52.61755726666666,0.9662240111111109,70.61677739999999,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose1,20,1,52.26446525555555,0.9034760777777778,55.23505782222222,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose2,20,1,52.25218294444444,0.9428553555555556,57.661935422222214,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose3,20,1,53.83579897777777,0.9816232333333332,73.47116044444445,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose4,20,1,51.7388408,0.9327133000000001,38.7453596,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose5,20,1,52.89663668888888,0.9728962888888889,73.66159445555556,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose6,20,1,54.74431926666668,0.9730838777777778,69.60810029999999,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose7,20,1,53.966601022222214,0.9437586444444442,67.03094885555556,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose8,20,1,51.97663604444443,0.9730115999999999,67.10373417777778,0,0,0,0,0
AdditiveSynthesizer,12x3,XoioBerlinFlat,pose9,20,1,54.111318,0.9744431888888888,68.3100701,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose0,20,1,52.11143257777778,0.9580157111111111,69.60946515555555,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose1,20,1,50.8439718888889,0.8845351,53.87935251111111,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose2,20,1,51.74331713333332,0.9352748888888888,57.32115565555556,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose3,20,1,53.640552055555546,0.9806614444444445,71.86016951111111,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose4,20,1,51.087395066666666,0.9289389222222222,36.567076711111106,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose5,20,1,51.840151766666665,0.9629820555555556,73.58518807777777,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose6,20,1,53.674223855555546,0.9600416666666666,67.82090942222223,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose7,20,1,53.399498866666654,0.9384052666666667,66.02588967777777,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose8,20,1,51.429221899999995,0.9665318888888889,66.42782226666667,0,0,0,0,0
ViewWeightingSynthesizer,12x3,XoioBerlinFlat,pose9,20,1,53.439617444444444,0.9708057333333334,66.5598803,0,0,0,0,0
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose0,20,1,52.6351253888889,0.9663179222222222,70.83052903333333,0,0,0,0,0
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose1,20,1,52.01133233333334,0.9029745888888889,55.932688566666656,0,0,0,0,0
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose2,20,1,52.07429817777778,0.9430271333333334,58.12840052222222,0,0,0,0,0
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose3,20,1,54.047154500000005,0.9818343888888889,74.04139461111112,0,0,0,0,0
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose4,20,1,51.884396222222215,0.9341252000000002,39.099930844444444,0,0,0,0,0
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose5,20,1,52.93909706666667,0.9729431888888889,74.54971044444446,0,0,0,0,0
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose6,20,1,54.76058143333333,0.9733042555555554,70.0337612,0,0,0,0,0
