synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
AdditiveSynthesizer,6x6,ArchVizInterior,pose8,36,1,23.02949635555556,0.9096625777777779,25.377534066666662,687.701,1445.694,3.031940460205078,2.2063279151916504,3744912
AdditiveSynthesizer,6x6,ArchVizInterior,pose9,36,1,26.41042457777778,0.9357689555555555,55.5340192111111,687.701,2202.487,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose0,36,1,23.76430223333333,0.9229051555555555,42.56573178888888,687.701,2434.078,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose1,36,1,22.569421033333334,0.8647309222222223,42.96401424444445,687.701,2983.891,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose2,36,1,22.84565342222222,0.8459168333333335,48.685954633333345,687.701,2779.838,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose3,36,1,27.1509094,0.9503844444444444,47.04601897777778,687.701,2483.606,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose4,36,1,22.405800966666664,0.8971669000000001,43.738855788888884,687.701,2694.17,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose5,36,1,25.5179616,0.940764311111111,54.1502834,687.701,2762.73,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose6,36,1,26.717110933333334,0.9450564222222222,56.4157644,687.701,2943.816,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose7,36,1,21.8692029,0.861529588888889,50.20290488888888,687.701,2830.146,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose8,36,1,22.895137788888892,0.9054373888888888,21.687838644444447,687.701,2258.871,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose9,36,1,26.282533700000002,0.9343269111111111,48.68224725555556,687.701,2872.941,3.031940460205078,2.2063279151916504,3744912
