synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
AdditiveSynthesizer,6x6,ArchVizInterior,pose0,20,1,47.39454376666666,0.9205615222222221,52.716545233333335,615.145,1797.985,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose1,20,1,46.21823839999999,0.9096040111111111,58.7966583,615.145,2280.389,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose2,20,1,46.08691941111111,0.8819872444444444,62.34267741111111,615.145,1945.481,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose3,20,1,50.251041211111115,0.9460859666666668,61.080740566666655,615.145,1818.078,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose4,20,1,46.19334607777778,0.9058378555555557,55.981589822222226,615.145,1984.659,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose5,20,1,49.10301162222221,0.9482216555555556,68.03705883333333,615.145,1846.794,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose6,20,1,50.01917828888889,0.9616114555555555,71.91354613333331,615.145,2481.157,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose7,20,1,45.81998617777778,0.8789928555555556,59.99190728888889,615.145,2127.137,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose8,20,1,47.10224258888889,0.9143576777777778,27.880669122222216,615.145,1423.685,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose9,20,1,49.54324183333334,0.9438075888888889,60.63642934444443,615.145,2220.685,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose0,20,1,47.31127078888889,0.9292553000000001,46.56957703333333,615.145,2445.505,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose1,20,1,45.58528108888888,0.8858179555555556,47.67203605555556,615.145,2955.746,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose2,20,1,45.58328387777778,0.8628955444444445,53.2863725,615.145,2762.281,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose3,20,1,50.152044755555565,0.9575318555555556,52.02096711111112,615.145,2478.302,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose4,20,1,45.835918755555554,0.9067406000000001,48.06690917777778,615.145,2685.84,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose5,20,1,48.88639405555556,0.9489342,58.847551422222224,615.145,2754.777,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose6,20,1,49.51898004444444,0.9549145111111111,62.63918114444445,615.145,2950.335,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose7,20,1,45.638708488888895,0.8727415111111112,54.3664949,615.145,2825.464,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose8,20,1,46.92889488888889,0.9107805999999999,23.851756155555556,615.145,2283.607,3.632216691970825,2.807490587234497,14857104
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose9,20,1,49.18790061111112,0.9448528111111112,53.349130633333324,615.145,2911.507,3.632216691970825,2.807490587234497,14857104
AdditiveSynthesizer,6x6,ArchVizInterior,pose0,36,1,46.33154691111112,0.9154234444444445,48.544288355555565,687.701,1805.708,3.031940460205078,2.2063279151916504,3744912
