synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
AdditiveSynthesizer,6x6,ArchVizInterior,pose0,0,1,19.228296122222222,0.7569676222222221,0.030864333333333334,0,1761.163,4.7978355884552,3.6811487674713135,46360112
AdditiveSynthesizer,6x6,ArchVizInterior,pose1,0,1,16.58844832222222,0.5238886666666667,10.080730966666666,0,2324.001,4.7978355884552,3.6811487674713135,46360112
AdditiveSynthesizer,6x6,ArchVizInterior,pose2,0,1,16.32040388888889,0.4422555222222222,16.748133644444444,0,1983.46,4.7978355884552,3.6811487674713135,46360112
AdditiveSynthesizer,6x6,ArchVizInterior,pose3,0,1,20.62780957777778,0.7724690111111111,0.5764011,0,1841.909,4.7978355884552,3.6811487674713135,46360112
AdditiveSynthesizer,6x6,ArchVizInterior,pose4,0,1,17.79921595555556,0.6986820333333333,0.30958185555555556,0,2001.311,4.7978355884552,3.6811487674713135,46360112
AdditiveSynthesizer,6x6,ArchVizInterior,pose5,0,1,19.0222144,0.6868069777777778,0.6863121555555556,0,1814.921,4.7978355884552,3.6811487674713135,46360112
AdditiveSynthesizer,6x6,ArchVizInterior,pose6,0,1,18.967676066666666,0.6841442555555555,2.802282311111111,0,2511.043,4.7978355884552,3.6811487674713135,46360112
AdditiveSynthesizer,6x6,ArchVizInterior,pose7,0,1,16.756397711111113,0.5784274666666667,5.318443544444444,0,2196.945,4.7978355884552,3.6811487674713135,46360112
AdditiveSynthesizer,6x6,ArchVizInterior,pose8,0,1,19.468297655555553,0.7581391555555557,0.17372996666666668,0,1444.239,4.7978355884552,3.6811487674713135,46360112
AdditiveSynthesizer,6x6,ArchVizInterior,pose9,0,1,18.351551633333333,0.6928769888888889,0.3417735444444444,0,2254.212,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose0,0,1,19.42168808888889,0.7656141555555556,0.0039012555555555557,0,2564.432,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose1,0,1,16.561200933333332,0.5250521888888889,8.691653711111112,0,3114.8,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose2,0,1,16.403589722222222,0.4447079555555555,16.020253622222224,0,2898.658,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose3,0,1,21.102774155555554,0.790302688888889,0.3981979555555556,0,2646.931,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose4,0,1,17.92950457777778,0.7058432666666666,0.08369489999999999,0,2866.836,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose5,0,1,19.20117817777778,0.6953705000000001,0.5881497888888889,0,2944.821,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose6,0,1,19.068282544444447,0.6862400666666667,2.6221778000000002,0,3141.594,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose7,0,1,16.813390622222222,0.5795135555555555,5.062251088888888,0,2949.296,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose8,0,1,19.490977433333335,0.7583341111111109,0.08595345555555556,0,2396.482,4.7978355884552,3.6811487674713135,46360112
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose9,0,1,18.516461555555555,0.6988050888888889,0.2232839444444444,0,3052.253,4.7978355884552,3.6811487674713135,46360112
